filename,ground_truth,vocab_list
5348024557507246_f386_chunk_3_subchunk_1.wav,मैं दोनों पीढ़ियों को साथ सहयोग करती हूँ ताकि साथ मिलकर एक एकदम सही बात है,"['हूँ', 'साथ', 'मैं', 'मिलकर', 'ताकि', 'एकदम', 'को', 'बात', 'पीढ़ियों', 'एक', 'दोनों', 'है', 'सही', 'सहयोग', 'करती']"
5348024557507246_f386_chunk_4_subchunk_1.wav,सुसंगत भविष्य का निर्माण किया जा सके एकदम सही बात है,"['जा', 'भविष्य', 'सुसंगत', 'निर्माण', 'है', 'एकदम', 'बात', 'का', 'सके', 'किया', 'सही']"
5348024557507247_f387_chunk_0_subchunk_1.wav,पाँच साल पहले जब मैं एक कम्पनी में काम कर रही थी उस कम्पनी में मेरे सहयोगी सभी दूसरे दूसरे देशों से थे एकदम सही बात है,"['कर', 'एक', 'है', 'काम', 'मेरे', 'पहले', 'सहयोगी', 'पाँच', 'देशों', 'में', 'दूसरे', 'मैं', 'सही', 'उस', 'थे', 'सभी', 'एकदम', 'बात', 'कम्पनी', 'थी', 'रही', 'जब', 'साल', 'से']"
5348024557507247_f387_chunk_1_subchunk_1.wav,जैसे कि चीन जापान अमेरिका से उन लोगों के साथ काम करने के लिए मुझे पहले बहुत डर लगता था लेकिन एक प्रोजेक्ट हम साथ में कर रहे थे उस प्रोजेक्ट में काम करते करते हम अच्छे दोस्त बन गए थे एकदम सही बात है,"['जापान', 'कि', 'साथ', 'करने', 'गए', 'कर', 'एक', 'करते', 'है', 'काम', 'पहले', 'उन', 'डर', 'में', 'जैसे', 'बहुत', 'सही', 'उस', 'लोगों', 'मुझे', 'थे', 'चीन', 'प्रोजेक्ट', 'एकदम', 'बात', 'रहे', 'के', 'था', 'अमेरिका', 'लेकिन', 'हम', 'दोस्त', 'लिए', 'बन', 'लगता', 'अच्छे', 'से']"
5348024557507247_f387_chunk_2_subchunk_1.wav,इस तरह मेरी डर दूर हो गया एकदम सही बात है,"['इस', 'डर', 'सही', 'दूर', 'तरह', 'हो', 'एकदम', 'बात', 'है', 'मेरी', 'गया']"
5348024557507248_f713_chunk_0_subchunk_1.wav,नहीं मुझे लगता है कि खाना बनाना केवल महिलाओं का काम नहीं है एकदम सही बात है,"['का', 'कि', 'मुझे', 'बनाना', 'लगता', 'एकदम', 'केवल', 'महिलाओं', 'बात', 'खाना', 'नहीं', 'है', 'सही', 'काम']"
5348024557507248_f713_chunk_1_subchunk_1.wav,आजकल पुरुष भी खाना बनाने का काम कर सकते हैं मेरे परिवार में भी पुरुष खाना बनाते हैं मेरे पति भी खाना बनाने में मदद करते हैं खाना बनाना एक कौशल है जो किसी भी व्यक्ति कर सकता है चाहे वह महिला हो या पुरुष एकदम सही बात है,"['बनाने', 'कर', 'एक', 'करते', 'का', 'बनाते', 'है', 'काम', 'मेरे', 'जो', 'चाहे', 'में', 'हैं', 'भी', 'मदद', 'पुरुष', 'या', 'किसी', 'सकता', 'सही', 'पति', 'बनाना', 'एकदम', 'बात', 'महिला', 'सकते', 'आजकल', 'वह', 'परिवार', 'कौशल', 'हो', 'खाना', 'व्यक्ति']"
5348024557507249_f259_chunk_0_subchunk_1.wav,आज मैं आलू प्रय की रेसिपी बता रही हूँ आलू को धोकर छोटे टुकड़े में काट लें एकदम सही बात है,"['हूँ', 'की', 'आलू', 'है', 'बता', 'में', 'मैं', 'प्रय', 'सही', 'रेसिपी', 'धोकर', 'आज', 'काट', 'एकदम', 'बात', 'लें', 'रही', 'को', 'छोटे', 'टुकड़े']"
5348024557507249_f259_chunk_1_subchunk_1.wav,एक कड़ाही में तेल गर्म करें और प्याज और हरी मिर्च डालें प्याज भूरा हो जाए तो आलू को के टुकड़े को एकदम सही बात है,"['आलू', 'एक', 'मिर्च', 'हरी', 'डालें', 'है', 'तो', 'में', 'गर्म', 'सही', 'भूरा', 'एकदम', 'बात', 'और', 'कड़ाही', 'के', 'जाए', 'करें', 'प्याज', 'हो', 'को', 'टुकड़े', 'तेल']"
5348024557507249_f259_chunk_2_subchunk_1.wav,डालें और नमक हल्दी और लाल मिर्च का पाउडर डाल दीजिए धीमी आँच पर पकाइए ताकि आलू गोल्डन और क्रिस्पी हो जाए अंतिम में अमचूर पाउडर डालें इससे स्वाद बढ़ जाता है एकदम सही बात है,"['पाउडर', 'अमचूर', 'आलू', 'अंतिम', 'मिर्च', 'का', 'डालें', 'है', 'हल्दी', 'में', 'पकाइए', 'लाल', 'धीमी', 'बढ़', 'गोल्डन', 'इससे', 'जाता', 'सही', 'स्वाद', 'डाल', 'नमक', 'दीजिए', 'एकदम', 'बात', 'आँच', 'और', 'जाए', 'क्रिस्पी', 'ताकि', 'हो', 'पर']"
5348024557507252_f671_chunk_0_subchunk_1.wav,मैं भारतीय संस्कृति का अध्ययन करती हूँ और बहुत सारे प्रथा प्रथाओं का पालन करती हूँ पूजा के दौरान मैं विशेष रूप से दीप पूजा और प्रार्थना का आदान प्रदान करती हूँ एकदम सही बात है,"['हूँ', 'अध्ययन', 'संस्कृति', 'सारे', 'का', 'है', 'भारतीय', 'मैं', 'प्रथाओं', 'रूप', 'पूजा', 'बहुत', 'सही', 'प्रदान', 'करती', 'प्रार्थना', 'एकदम', 'बात', 'दीप', 'और', 'के', 'विशेष', 'प्रथा', 'दौरान', 'पालन', 'आदान', 'से']"
5348024557507252_f671_chunk_1_subchunk_1.wav,उसके अलावा मैं पूजा के लिए स्वच्छ और पवित्र स्थान बनाने का एकदम सही बात है,"['स्वच्छ', 'स्थान', 'बनाने', 'का', 'मैं', 'उसके', 'लिए', 'एकदम', 'और', 'बात', 'पूजा', 'है', 'सही', 'अलावा', 'पवित्र', 'के']"
5348024557507252_f671_chunk_2_subchunk_1.wav,ध्यान रखती हूँ वृक्षों की पूजा भी करती हूँ क्योंकि वे हमारे जीवन के लिए महत्वपूर्ण होते हैं एकदम सही बात है,"['हूँ', 'की', 'होते', 'है', 'महत्वपूर्ण', 'रखती', 'हैं', 'भी', 'हमारे', 'ध्यान', 'पूजा', 'सही', 'करती', 'जीवन', 'क्योंकि', 'एकदम', 'बात', 'के', 'वृक्षों', 'लिए', 'वे']"
