Filename,Transcription,vocab_list
5348024557503192_f254_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,मुझे अच्छा लगता है गाने के लिए और कॉपियोसी की बीज बहुत अच्छी लगती है क्योंकि मुझे डांस करने का भी मन करता है र फिल्मीगाने उसए गाती कयोंकि उसमें वह मेलेडी है और,"['की', 'फिल्मीगाने', 'मुझे', 'गाती', 'मेलेडी', 'है', 'कयोंकि', 'र', 'लिए', 'लगती', 'गाने', 'मन', 'भी', 'वह', 'बहुत', 'अच्छा', 'के', 'उसमें', 'का', 'करता', 'बीज', 'अच्छी', 'डांस', 'करने', 'कॉपियोसी', 'क्योंकि', 'और', 'लगता', 'उसए']"
5348024557503664_f502_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,उल पा मतलब उल,"['उल', 'मतलब', 'पा']"
5348024557503505_f1913_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,टोकनयुक्त भुगतानों के लिए मेरा फिनकेर स्मॉल फाइनैंस बैंक वीजा कार्ड पंजीकृत करने के लिए क्यूआरकोड को स्कैन करें,"['को', 'फाइनैंस', 'के', 'पंजीकृत', 'करें', 'वीजा', 'कार्ड', 'क्यूआरकोड', 'फिनकेर', 'स्मॉल', 'करने', 'स्कैन', 'टोकनयुक्त', 'भुगतानों', 'बैंक', 'मेरा', 'लिए']"
5348024557503583_f464_chunk_3_subchunk_1_QC1_4_silence_insertion.wav,,['nan']
5348024557503593_f360_chunk_5_subchunk_1_QC1_5_upsampling_simulation.wav,बारिश के मौसम में वो फ़ोगा के जो हम कुछ देख नहीं पाते वो मां चप्टल के टाइम पर हम लोगों को अच्छे से दिखाई देता है और इसलिए,"['फ़ोगा', 'अच्छे', 'है', 'टाइम', 'कुछ', 'देता', 'मां', 'पाते', 'को', 'इसलिए', 'के', 'मौसम', 'बारिश', 'वो', 'में', 'चप्टल', 'जो', 'से', 'दिखाई', 'हम', 'लोगों', 'नहीं', 'देख', 'और', 'पर']"
5348024557503367_f364_chunk_8_subchunk_1_QC1_4_silence_insertion.wav,अगर एग्जीबिशन वगैरा डालने पर बहुत सारे लोग तो आते देखने के लिए,"['एग्जीबिशन', 'आते', 'तो', 'वगैरा', 'देखने', 'के', 'अगर', 'सारे', 'पर', 'बहुत', 'लोग', 'डालने', 'लिए']"
5348024557503661_f632_chunk_15_subchunk_1_QC1_5_upsampling_simulation.wav,जब ऑनरस ये मास्टर्स करने आतें तो वो ज्यादातर लोग,"['आतें', 'तो', 'जब', 'ये', 'वो', 'मास्टर्स', 'करने', 'ज्यादातर', 'लोग', 'ऑनरस']"
5348024557503367_f364_chunk_19_subchunk_1_QC1_3_sample_rate_reduction.wav,जॉब के लिए तो एजुकेशन के लिए र एजुकेशन लोन्स के लिए तो इतना बहुत एड्वेटाइजमेंट वगैरा दे रे हैं तो आर्थ के लिए भी थोड़ा बहुत एड्वेटाइजमेंट देना चाहिए क्यों कि अगर चभी लो को उसे फिनांशली वायबल तो अगर उनको लग रहा है न तो उस फीलभी ज्यादातर बढ़ेगा,"['तो', 'आर्थ', 'रे', 'उसे', 'फीलभी', 'देना', 'है', 'रहा', 'लग', 'र', 'दे', 'चभी', 'क्यों', 'लिए', 'एजुकेशन', 'लो', 'उस', 'बढ़ेगा', 'जॉब', 'वगैरा', 'न', 'थोड़ा', 'भी', 'हैं', 'बहुत', 'चाहिए', 'को', 'के', 'उनको', 'एड्वेटाइजमेंट', 'लोन्स', 'ज्यादातर', 'वायबल', 'फिनांशली', 'अगर', 'कि', 'इतना']"
5348024557503661_f632_chunk_13_subchunk_1_QC1_5_upsampling_simulation.wav,फिर उसके बाद डॉक्ट इंजीनियर इन सब प्रोफेशन में जाने के लिए,"['उसके', 'के', 'सब', 'प्रोफेशन', 'जाने', 'डॉक्ट', 'में', 'बाद', 'इंजीनियर', 'इन', 'फिर', 'लिए']"
5348024557503656_f273_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,एक ऐसा किताब जिसने मुझे रूला तो नहीं दिया लेकिन मुझे बहुत इमोशनल कर दिया था वो है,"['ऐसा', 'नहीं', 'तो', 'लेकिन', 'एक', 'मुझे', 'जिसने', 'था', 'वो', 'इमोशनल', 'कर', 'है', 'किताब', 'रूला', 'बहुत', 'दिया']"
5348024557503377_f1309_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,यह ज्यादातर चीनतिबट्टी भाषा परिवार से संबंधित है,"['संबंधित', 'परिवार', 'चीनतिबट्टी', 'भाषा', 'से', 'है', 'ज्यादातर', 'यह']"
5348024557503543_f579_chunk_6_subchunk_1_QC1_4_silence_insertion.wav,औरतों और कईं गांवों की शालाओं में सरकारी शालाओं ें अजैसे हम पड़ते रहते हैं समाचार पत्र वृत्त पत्रिकाओं में,"['की', 'पत्रिकाओं', 'रहते', 'और', 'कईं', 'में', 'पड़ते', 'अजैसे', 'शालाओं', 'पत्र', 'वृत्त', 'हैं', 'समाचार', 'गांवों', 'ें', 'हम', 'सरकारी', 'औरतों']"
5348024557503535_f352_chunk_11_subchunk_1_QC1_4_silence_insertion.wav,और सर्दियों के अरात के आकाश भी,"['आकाश', 'के', 'और', 'भी', 'सर्दियों', 'अरात']"
5348024557503313_f744_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,हाउसिंग की बात करें तो यहां दूसरे जगहों की तरह हाउसिंग एक कारोबार नहीं बन पाया है,"['की', 'बात', 'नहीं', 'दूसरे', 'तो', 'बन', 'पाया', 'करें', 'जगहों', 'एक', 'कारोबार', 'है', 'हाउसिंग', 'यहां', 'तरह']"
5348024557503656_f273_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,एक कहानी है डेविड कॉपर फिल्ड और ऑलीवुड टूविस्ट भी वैसे ही एक कहानी है एक छोटा सा अनाथ बच्चा ऑलीवरजॉब,"['ऑलीवरजॉब', 'डेविड', 'ऑलीवुड', 'सा', 'एक', 'और', 'टूविस्ट', 'वैसे', 'ही', 'छोटा', 'है', 'बच्चा', 'कहानी', 'अनाथ', 'भी', 'फिल्ड', 'कॉपर']"
5348024557503604_f750_chunk_1_subchunk_1_QC1_5_upsampling_simulation.wav,मुझे,['मुझे']
5348024557503656_f273_chunk_5_subchunk_1_QC1_5_upsampling_simulation.wav,के ये जो छोटे जो बच्चे होते हैं विक्टोरियनेरा के वक्त जो छोटे बच्चे होते थे जिनका माबाप नहीं होता था जो अनाथ होते थे उन लोगों के जो स्ट्रगल होते हैं,"['बच्चे', 'उन', 'वक्त', 'ये', 'थे', 'हैं', 'स्ट्रगल', 'के', 'था', 'जो', 'छोटे', 'अनाथ', 'होते', 'जिनका', 'लोगों', 'नहीं', 'होता', 'माबाप', 'विक्टोरियनेरा']"
