Filename,Indiconformer_Hypothesis,vocab_list
5348024557502907_f252_chunk_10_subchunk_1_QC1_1_format_conversion.mp3,ये अवसर रायगढ़ जिले के समग्री विकासर ग्रोथ में महत्वपूर्ण योगदान करते हैं और महत्वपूर्ण भूमिका निभाते हैं,"['समग्री', 'के', 'रायगढ़', 'भूमिका', 'जिले', 'हैं', 'ये', 'करते', 'विकासर', 'अवसर', 'ग्रोथ', 'में', 'योगदान', 'और', 'निभाते', 'महत्वपूर्ण']"
5348024557502808_f821_chunk_0_subchunk_1_QC1_1_format_conversion.wav,स्नामघौड़ के समानों में सबसे अधिक बिकने वाले सुझाव क्या है,"['समानों', 'के', 'बिकने', 'अधिक', 'वाले', 'सबसे', 'में', 'स्नामघौड़', 'सुझाव', 'है', 'क्या']"
5348024557502910_f242_chunk_11_subchunk_1_QC1_1_format_conversion.wav,उनकी मूर्तिमता और अलभूत रंगों ने उसे धातुओं की विविधता और,"['की', 'उनकी', 'ने', 'धातुओं', 'विविधता', 'मूर्तिमता', 'उसे', 'रंगों', 'और', 'अलभूत']"
5348024557503597_f132_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,लाती है और खर्पी लगाती हैमाँ की वजह से ही हमारे घर में बहुत सारे फुल खिले गुए,"['ही', 'हैमाँ', 'फुल', 'खिले', 'लाती', 'की', 'खर्पी', 'वजह', 'सारे', 'बहुत', 'हमारे', 'है', 'गुए', 'से', 'में', 'घर', 'और', 'लगाती']"
5348024557502896_f496_chunk_7_subchunk_1_QC1_1_format_conversion.wav,काफी हद तक सहायता मिलती है जामुन के दीजों को पीसकर पानी में उसके उसका मिश्रण बनाकर इसे रोजाना खालीपेट,"['के', 'सहायता', 'उसके', 'उसका', 'मिश्रण', 'दीजों', 'मिलती', 'काफी', 'खालीपेट', 'को', 'बनाकर', 'में', 'जामुन', 'हद', 'है', 'इसे', 'पीसकर', 'रोजाना', 'तक', 'पानी']"
5348024557503195_f318_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,बसबे जो ऑफिस जाते है उनके लिए लीचेटाइम ते नी नये ले तु मिलेगी तो वो अपने परिवार के साथ परभाकी बिताते हैं बच्चे हं वो ऑटोमोबाइल फोन में गेम खेलते हैं,"['बसबे', 'के', 'जो', 'अपने', 'ले', 'तु', 'वो', 'हं', 'गेम', 'मिलेगी', 'फोन', 'लिए', 'खेलते', 'जाते', 'नी', 'तो', 'हैं', 'ते', 'बिताते', 'में', 'ऑफिस', 'परिवार', 'है', 'नये', 'उनके', 'लीचेटाइम', 'ऑटोमोबाइल', 'बच्चे', 'साथ', 'परभाकी']"
5348024557503198_f319_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,र स्ट्रीप में देखो तो बहुत विशाल साइबॉक्स होती है जहाँ बड़ेबड़े पेड़ होते हैं और उसके नीचे दिलचस्पी लगा रखे ताकि बहकेआराम कर सकें और क्योंकि,"['साइबॉक्स', 'रखे', 'उसके', 'जहाँ', 'लगा', 'बहकेआराम', 'होते', 'विशाल', 'दिलचस्पी', 'देखो', 'कर', 'होती', 'बहुत', 'स्ट्रीप', 'क्योंकि', 'बड़ेबड़े', 'तो', 'हैं', 'में', 'है', 'नीचे', 'पेड़', 'ताकि', 'सकें', 'र', 'और']"
5348024557502784_f400_chunk_1_subchunk_1_QC1_1_format_conversion.mp3,जो विचार है उनको बहुत कम समय के लिए ही सही,"['ही', 'समय', 'विचार', 'उनको', 'कम', 'के', 'जो', 'लिए', 'सही', 'बहुत', 'है']"
5348024557502896_f496_chunk_0_subchunk_1_QC1_1_format_conversion.wav,डायबिटीज के लिए हमारे गांव में जो पॉपुलर रेमिडीज है वोह करेली का यूज,"['रेमिडीज', 'के', 'डायबिटीज', 'जो', 'वोह', 'यूज', 'हमारे', 'लिए', 'पॉपुलर', 'में', 'गांव', 'करेली', 'है', 'का']"
5348024557503716_f15_chunk_1_subchunk_1_QC1_5_upsampling_simulation.wav,तब तो हम हर जो बच्चा घना हमारे जो आस पड़ो उसके गली के बच्चे देना सबने एक टाइम रखा हउता था जिस टाइम पर हमको बाहर जा नहीं जानाे,"['के', 'आस', 'जो', 'एक', 'टाइम', 'था', 'उसके', 'घना', 'जानाे', 'रखा', 'हर', 'हउता', 'जिस', 'हमारे', 'सबने', 'बच्चा', 'गली', 'तो', 'तब', 'जा', 'देना', 'पड़ो', 'नहीं', 'हम', 'पर', 'हमको', 'बच्चे', 'बाहर']"
5348024557503535_f352_chunk_5_subchunk_1_QC1_4_silence_insertion.wav,समर्स की,"['समर्स', 'की']"
5348024557502907_f252_chunk_1_subchunk_1_QC1_1_format_conversion.wav,पलब्ध है रायगढ़ जिले में कई सरकारी और निजी स्कूल हैं,"['पलब्ध', 'कई', 'निजी', 'रायगढ़', 'जिले', 'हैं', 'और', 'में', 'सरकारी', 'है', 'स्कूल']"
5348024557503367_f364_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,आर्कन क्राफ्ट के लिए,"['क्राफ्ट', 'लिए', 'के', 'आर्कन']"
5348024557502859_f1089_chunk_0_subchunk_1_QC1_1_format_conversion.wav,मैं एक्सपीच कहाँ खरीद सकता हूँ,"['सकता', 'हूँ', 'एक्सपीच', 'मैं', 'कहाँ', 'खरीद']"
5348024557502867_f850_chunk_0_subchunk_1_QC1_1_format_conversion.wav,नौहजार रुपये मेरे डिफॉल्ट एम स्वॉइप खाते से मेरे अन्य लिंक किये गये खाते में ट्रांसफर करें,"['किये', 'करें', 'डिफॉल्ट', 'रुपये', 'खाते', 'ट्रांसफर', 'नौहजार', 'गये', 'से', 'में', 'लिंक', 'अन्य', 'मेरे', 'एम', 'स्वॉइप']"
5348024557503596_f133_chunk_13_subchunk_1_QC1_5_upsampling_simulation.wav,मैं खाना बनाती हूँ वो बैठते हैं मैं सारा किसम का काम कर लेती हूँ और मैं उनको बिठाके,"['हूँ', 'उनको', 'हैं', 'बनाती', 'लेती', 'बैठते', 'काम', 'कर', 'का', 'वो', 'सारा', 'बिठाके', 'खाना', 'मैं', 'और', 'किसम']"
